audio_source,audio_path,sampling_rate,transcript,toxicity,split,toxic_spans_text,BIO_Tag,start_sec,end_sec,duration,__row_id,pseudo_speaker_id,duration_recomputed
fosd,fosd_22817.wav,16000,"Theo nhà trường , Hiểu có học lực khá , hạnh kiểm tốt .",0,external_non_toxic,[],[],,,3.12,151,SPEAKER_00908,3.12
fosd,fosd_20378.wav,16000,"Đấy là những thứ hữu hình , và rất dễ để xử phạt .",0,train,[],[],,,3.216,152,SPEAKER_00182,3.216
vitosa,vitosa_train_16.wav,16000,địt con mẹ hôm qua đứng top hai trăm m mà cũng địt thằng bố mày không biết đường bán đi,1,train,[],[],,,6.9243125,153,,6.9243125
vitosa,vitosa_train_324.wav,16000,trời ơi tao thấy mở quán việt nam cũng thấy tháng mười mười lăm triệu đó mà sao mà nói chuyện kì dậy cưng là cái đầu cưng đang đầu óc là suy nghĩ làm ăn mà chứ có phải con tôm đâu cái đầu của con tôm đâu mà chứa đầy cứt nói chuyện mắc cười quá dậy mày đụ má mày ha tao nói cho mày biết dậy nè,1,train,[],[],,,12.046625,154,,12.046625
fosd,fosd_23678.wav,16000,"Tôi làm ăn ở Nga , vợ làm việc ở Hà Nội .",0,external_non_toxic,[],[],,,4.464,155,SPEAKER_04499,4.464
vitosa,vitosa_train_5339.wav,16000,mấy thằng khỉ đá siêu chứ sao đã bắn đã bắn dở rồi bình thường vào game đang loot đồ để bắn mấy trận liên tiếp luôn mấy cái thằng đá stream đó,1,train,[],[],,,10.4409375,156,,10.4409375
vitosa,vitosa_train_5944.wav,16000,đụ má nói chuyện có chút xíu nói trong họng không à đố ai mà nghe thằng chó đẻ ơi đụ má mic lên nè thằng lồn đụ má cái mic chút xíu dậy,1,train,[],[],,,6.5055625,157,,6.5055625
common_voice,cv_2510.wav,16000,người ta hỏi em nhà ở đâu con cái nhà ai,0,validation,[],[],,,6.3,158,SPEAKER_00508,6.3
vitosa,vitosa_train_8439.wav,16000,á đụ mẹ sống ở đâu mà nó lạnh,1,train,[],[],,,4.5855625,159,,4.5855625
fosd,fosd_2154.wav,16000,tôi muốn có vài thiết bị trượt băng,0,external_non_toxic,[],[],,,2.736,160,SPEAKER_00282,2.736
common_voice,cv_1564.wav,16000,Bởi đối với cô,0,validation,[],[],,,3.288,161,SPEAKER_00785,3.288
fosd,fosd_18472.wav,16000,"Tuy nhiên , sau nhiều năm không kết quả , cặp đôi đã chia tay .",0,train,[],[],,,7.704,162,SPEAKER_00131,7.704
vitosa,vitosa_train_6761.wav,16000,trời ơi địt mẹ mày tú cô hồn tú cô hồn tuổi lồn,1,train,[],[],,,9.733,163,,9.733
vitosa,vitosa_train_971.wav,16000,thôi mệt vãi buồi đại loại là cút về nhà mà bú lồn mẹ mày đi mặt lồn thua gáp bất lực chỉ biết ra đi lúc này mặt lồn vừa đói vừa cay cú vì có mẹ đéo đâu mà bú lồn,1,train,[],[],,,9.9626875,164,,9.9626875
fosd,fosd_13046.wav,16000,có lẽ óc thực tế đã làm bạn mất chất lãng mạn và chưa thật sự thành thật với tình yêu,0,validation,[],[],,,5.736,165,SPEAKER_00482,5.736
fosd,fosd_20974.wav,16000,"Cả chục xác người nam giới , phụ nữ , trẻ nhỏ chất chồng bên trong chiếc xe .",0,train,[],[],,,5.496,166,SPEAKER_05225,5.496
fosd,fosd_10136.wav,16000,có một việc rất đau buồn đã xảy ra với quí vị không,0,external_non_toxic,[],[],,,2.64,167,SPEAKER_02562,2.64
common_voice,cv_2954.wav,16000,Không lẽ con bé không có về được sao,0,validation,[],[],,,4.536,168,SPEAKER_00076,4.536
fosd,fosd_3543.wav,16000,đêm đã khuya nhưng my vẫn chẳng chịu đi ngủ,0,external_non_toxic,[],[],,,3.456,169,SPEAKER_02478,3.456
vitosa,vitosa_validation_431.wav,16000,mày giàu như vậy sao địt con mẹ mày địt ý mày là sao,1,validation,[],[],,,5.173,170,,5.173
fosd,fosd_25867.wav,16000,chúng ta có thể cho rằng ông không muốn đổi gói hàng không,0,train,[],[],,,4.944,171,SPEAKER_01985,4.944
vitosa,vitosa_validation_1176.wav,16000,thế mày ngu như con lợn ý thế mày cho tao xin cái hóa đơn của mày man đô ra xem nào mà sao chúng mày ngu thế chúng mày chửi cộng sản như chó để bưởi,1,validation,[],[],,,7.216875,172,,7.216875
vitosa,vitosa_train_4128.wav,16000,thì thôi nhịn nó xíu đi địt mẹ mày để để đụ má mày cái team SBTC này mà địt mẹ mày lên đi giải chuyên nghiệp cái đi,1,train,[],[],,,7.6880625,173,,7.6880625
vitosa,vitosa_validation_1302.wav,16000,đống đống đống trong kho mà mà đéo bao giờ dám dác vũ khí ra đây quýnh giặc cái quần què gì cũng mua mua bằng tiền đóng thuế của người dân tụi tao mà dùng dũ khí đồ chơi,1,validation,[],[],,,8.9480625,174,,8.9480625
fosd,fosd_15898.wav,16000,"Đã có những lúc em rất thất vọng , mặc cho ra sao thì ra .",0,validation,[],[],,,4.104,175,SPEAKER_00196,4.104
fosd,fosd_1663.wav,16000,khi cá nhiều doanh nghiệp làm khó ép giá và lúc ít cá người nuôi lại làm eo,0,train,[],[],,,6.792,176,SPEAKER_00813,6.792
fosd,fosd_25309.wav,16000,"Nhưng vài năm gần đây , bà thấy không thể ở với ông được nữa .",0,train,[],[],,,4.104,177,SPEAKER_01985,4.104
fosd,fosd_25300.wav,16000,"Tuy nhiên , thông tin cụ thể hiện vẫn chưa được biết .",0,train,[],[],,,5.616,178,SPEAKER_01985,5.616
retrieval,bPRbkVA9rKo_22.wav,16000,,0,train,[],[],155.49,158.942,3.452,179,SPEAKER_03903,3.452
retrieval,w_Fr7m0rntQ_56.wav,16000,,0,train,[],[],,,12.796,180,SPEAKER_00035,12.796
fosd,fosd_6458.wav,16000,còn số phòng của anh không,0,external_non_toxic,[],[],,,1.584,181,SPEAKER_04951,1.584
vitosa,vitosa_validation_1385.wav,16000,địt con mẹ,1,validation,[],[],,,4.813,182,,4.813
fosd,fosd_19929.wav,16000,"Khi vợ và con ông Hùng chạy ra , thấy áo ông Hùng mặc vẫn đang bốc khói .",0,validation,[],[],,,4.704,183,SPEAKER_00355,4.704
fosd,fosd_4755.wav,16000,tôi có một anh trai,0,external_non_toxic,[],[],,,1.248,184,SPEAKER_03454,1.248
fosd,fosd_7110.wav,16000,tôi xin tuyên bố kết thúc cuộc họp,0,external_non_toxic,[],[],,,2.04,185,SPEAKER_01863,2.04
fosd,fosd_8870.wav,16000,tôi muốn ở thêm một đêm,0,external_non_toxic,[],[],,,1.776,186,SPEAKER_00333,1.776
retrieval,xi4EXtTiBd4_104.wav,16000,,0,train,[],[],737.122,744.606,7.484,187,SPEAKER_03123,7.484
retrieval,7kB_BvGGN6s_103.wav,16000,,0,train,[],[],,,10.812,188,SPEAKER_00352,10.812
retrieval,w_Fr7m0rntQ_55.wav,16000,,0,train,[],[],,,6.236,189,SPEAKER_00035,6.236
vitosa,vitosa_train_680.wav,16000,mày khôn với ai mày địt mẹ mày con người ta có lông mày đàng hoàng nha mày không thích mày lại thích ngu chết cụ mày đi mày giống con gà này,1,train,[],[],,,6.3088125,190,,6.3088125
fosd,fosd_15293.wav,16000,"Ba tháng một lần , kế toán báo cáo chung lên giám đốc .",0,train,[],[],,,4.296,191,SPEAKER_00031,4.296
vitosa,vitosa_train_5867.wav,16000,vãi cả lồn thiệt,1,train,[],[],,,2.4958125,192,,2.4958125
common_voice,cv_2018.wav,16000,Theo kịp chương trình,0,validation,[],[],,,2.856,193,SPEAKER_01133,2.856
vitosa,vitosa_train_4635.wav,16000,đụ má nó ra thằng này đụ má nó ra đụ con đĩ mẹ mày đừng có để tao biết mày đâu ở đâu nghe chó địt mẹ bố mày bố mày ở hà nội này ra hà nội chém bố mày,1,train,[],[],,,11.97825,194,,11.97825
common_voice,cv_4378.wav,16000,Nhưng rồi Trinh lại cảm thấy sợ,0,validation,[],[],,,3.528,195,SPEAKER_00084,3.528
vitosa,vitosa_train_5968.wav,16000,thằng a thằng thằng vera nó hack map rồi nhìn phát biết hack map luôn đụ má rảnh rảnh hack map thảo vy huhu mạng lag tưởng mất fame đụ má,1,train,[],[],,,8.1681875,196,,8.1681875
fosd,fosd_19911.wav,16000,"Có người thân khuyên tôi nên ăn chay , và tôi thấy tâm mình đã tịnh hơn .",0,train,[],[],,,4.944,197,SPEAKER_00335,4.944
vitosa,vitosa_train_5097.wav,16000,con đĩ bóng giật hiển răng chó bóng lùn lùn bóng phụ tùng đồ,1,train,[],[],,,4.621,198,,4.621
vitosa,vitosa_test_1902.wav,16000,mình tất nhiên là thầy có cuộc sống của riêng mình và cái thương hiệu của riêng mình thế nhưng mà cái đó thì thầy không.,0,test,[],[],,,7.0,199,,7.0
vitosa,vitosa_validation_270.wav,16000,cái họng của bồ đụ má có cái lưỡi ít dậy kéo cái lưỡi ra nói chuyện đi đụ má chứ nói chuyện chút xíu à hổng ai nghe hết trơn dậy hả sao có chút xíu à đụ má ngu như con chó dậy,1,validation,[],[],,,9.130875,200,,9.130875
fosd,fosd_3232.wav,16000,ông gọi đây là sự vi phạm lệnh ngừng bắn,0,external_non_toxic,[],[],,,3.816,201,SPEAKER_01362,3.816
retrieval,C-elZKgdjmI_70.wav,16000,,0,train,[],[],3543.906,3548.67,4.764,202,SPEAKER_03596,4.764
retrieval,eAqR-ptRBkk_68.wav,16000,,0,train,[],[],1601.89,1606.622,4.732,203,SPEAKER_00013,4.732
vitosa,vitosa_train_7364.wav,16000,là cái gì không câu trả lời là con cặc trong đầu chỉ có cặc này chim này buồi này địt mẹ mày óc chó này,1,train,[],[],,,7.3806875,204,,7.3806875
fosd,fosd_16657.wav,16000,Và giá cả không biết sẽ khoảng bao nhiêu ah.,0,external_non_toxic,[],[],,,3.48,205,SPEAKER_02497,3.48
fosd,fosd_7305.wav,16000,cám ơn nhiều lắm,0,external_non_toxic,[],[],,,2.088,206,SPEAKER_00408,2.088
fosd,fosd_2680.wav,16000,ai là người vẽ,0,external_non_toxic,[],[],,,1.416,207,SPEAKER_03015,1.416
fosd,fosd_14849.wav,16000,"Cộng thêm sự kết tội của bản thân , tôi thấy ngạt thở .",0,external_non_toxic,[],[],,,4.104,208,SPEAKER_01679,4.104
fosd,fosd_20541.wav,16000,"Bảo thủ trong cách thức tiếp cận chiến thuật , phương pháp huấn luyện mới .",0,train,[],[],,,6.624,209,SPEAKER_00639,6.624
vitosa,vitosa_train_6799.wav,16000,cái lồn má nó chứ nghĩ vẫn ăn được á ok,1,train,[],[],,,10.28025,210,,10.28025
fosd,fosd_14924.wav,16000,"Với câu hỏi có thu lại không , chúng tôi trả lời là không .",0,external_non_toxic,[],[],,,6.096,211,SPEAKER_04946,6.096
vitosa,vitosa_validation_1390.wav,16000,cái con của mày giờ nó đang địt mẹ mày có ba tuổi thôi giờ nó làm cái gì thế bây giờ nó cũng không làm cái gì thì mày lại cho nó ăn cứt chứ hử,1,validation,[],[],,,7.4639375,212,,7.4639375
vitosa,vitosa_test_1897.wav,16000,hơn là lo cho bản thân mình nói cao sang hơn là thương người khác nhiều hơn thương mình.,0,test,[],[],,,7.0,213,,7.0
retrieval,S18XXLEo6uE_60.wav,16000,,0,train,[],[],,,9.852,214,SPEAKER_02684,9.852
vitosa,vitosa_train_5403.wav,16000,thế thì chị nói thế thì khác đéo gì chị không có ông với cả có bà thế thì mẹ chị chui từ mẹ kiểu dạng như là chui từ hòn đá ra à đúng không,1,train,[],[],,,8.6215,215,,8.6215
fosd,fosd_6026.wav,16000,phòng đổi tiền ở đâu,0,external_non_toxic,[],[],,,1.224,216,SPEAKER_04022,1.224
vitosa,vitosa_test_1762.wav,16000,à mồm đánh syndra nha mọi người mồm đánh nó syndra nha lồn này địt mẹ đĩ chó này nhá bẩn tính vãi lồn ra không phải đâu mình đánh,1,test,"['lồn', 'địt mẹ đĩ chó', 'vãi lồn']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O']",,,10.501,217,,10.501
vitosa,vitosa_train_6562.wav,16000,bả thấy đụ má bả chửi như một con chó chửi nguyên một đám địt con mẹ mày cay dái nhở,1,train,[],[],,,6.1409375,218,,6.1409375
retrieval,-FRml4AVPB4_67.wav,16000,,0,train,[],[],3156.29,3164.126,7.836,219,SPEAKER_02129,7.836
vitosa,vitosa_test_1928.wav,16000,hai tiếng sau anh ba và mười thằng mỹ đen đã tha tôi nhưng tôi không bỏ qua dễ dàng như vậy tôi đã thuê một trăm thằng mỹ đen ở web đờ mờ cờ sờ chấm địt mẹ mày đéo chấm com để sang nhà anh ba gạ chịch anh ba,1,test,"['thằng mỹ đen', 'thằng mỹ đen', 'địt mẹ mày đéo', 'gạ chịch']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O']",,,10.566875,220,,10.566875
vitosa,vitosa_train_1391.wav,16000,nó nằm mơ cái gì ý mẹ sợ vãi đái ra thỉnh thỏng nó nằm mơ nó lại nhảy lên mẹ xong nói nói nói,1,train,[],[],,,11.437,221,,11.437
common_voice,cv_4416.wav,16000,Vậy kumanthong là cái gì,0,validation,[],[],,,3.456,222,SPEAKER_02167,3.456
fosd,fosd_13520.wav,16000,di chuyển của tự nhiên nhân,0,external_non_toxic,[],[],,,3.912,223,SPEAKER_02176,3.912
retrieval,6ga71BYa480_4.wav,16000,,0,train,[],[],477.474,485.086,7.612,224,SPEAKER_02615,7.612
vitosa,vitosa_test_768.wav,16000,ông ý ông nắn mình một cái quần quật ông ấy nắn mình như là cái miếng a a cái miếng bột.,0,test,[],[],,,7.0,225,,7.0
vitosa,vitosa_train_7400.wav,16000,đi mua đồ về một cái đúng đến cửa cuốn của công ty mẹ đang sập xuống thì nổ bùm một cái cháy con mẹ nó điện,1,train,[],[],,,6.325,226,,6.325
vitosa,vitosa_train_3520.wav,16000,đu đu theo con đĩ mẹ mày chứ đu đụ mẹ,1,train,[],[],,,5.12025,227,,5.12025
fosd,fosd_5160.wav,16000,đó đúng là một tuyến đường tốt,0,external_non_toxic,[],[],,,1.776,228,SPEAKER_05160,1.776
fosd,fosd_7651.wav,16000,kênh ba,0,external_non_toxic,[],[],,,1.392,229,SPEAKER_03385,1.392
retrieval,hrS5Tdh0VTU_26.wav,16000,,0,train,[],[],,,8.06,230,SPEAKER_00035,8.06
vitosa,vitosa_train_6442.wav,16000,nhà mày hay để cái con đĩ mẹ như kiểu anh hùng một kiếm địt mê man anh hùng xa lộ địt hùng hổ như bắn pháo hoa địt cao sang như hoàng châu cách cách địt tành tạch như quách thành danh rồi bố mày bảo cái thằng tài xanh nó cầm cái con gia banh nó mổ,1,train,[],[],,,10.311,231,,10.311
vitosa,vitosa_train_5453.wav,16000,nói mày chết mẹ hồng nè bố mày nói cho mày biết địt mẹ mày mày thích như nào hả,1,train,[],[],,,7.0933125,232,,7.0933125
vitosa,vitosa_train_3063.wav,16000,các bạn không tin được tôi tôi đã gặp bạn tôi trên đấy nó tên là Khoa nó rất là óc chó,1,train,[],[],,,4.8729375,233,,4.8729375
vitosa,vitosa_train_4392.wav,16000,đụ mẹ nó ngon quá à nó dai mà nó không có ngọt quá,1,train,[],[],,,5.57825,234,,5.57825
fosd,fosd_4478.wav,16000,cuộc biểu tình đã gây ra tình trạng ách tắc giao thông ở thành phố lớn nhất ở Australia trong vài giờ,0,train,[],[],,,13.68,235,SPEAKER_02127,13.68
vitosa,vitosa_train_2426.wav,16000,nhưng mà thằng vigot dới thằng minh lộc là đụ má mày trời sinh một khuôn trời sinh một khuôn luôn địt mẹ mày trẻ trâu vãi lồn,1,train,[],[],,,7.907375,236,,7.907375
fosd,fosd_10909.wav,16000,xin lỗi tôi có thể nhận hành lý của mình ở đâu,0,external_non_toxic,[],[],,,3.192,237,SPEAKER_00641,3.192
retrieval,C-elZKgdjmI_43.wav,16000,,0,train,[],[],751.49,758.142,6.652,238,SPEAKER_00035,6.652
fosd,fosd_24481.wav,16000,"Năm của màu tóc đỏ rực rỡ , màu vàng ánh kim đã đi qua .",0,train,[],[],,,5.16,239,SPEAKER_00026,5.16
vitosa,vitosa_train_2754.wav,16000,cái này là cho cho mấy cho mấy bé gái chơi nữa chứ địt mẹ con trai con lứa chơi nãy giờ rồi con trai con lứa chơi nãy giờ rồi bây giờ địt mày chuyển sang mấy bé gái chơi solo với người ta,1,train,[],[],,,10.3948125,240,,10.3948125
retrieval,ef_lApT7r54_75.wav,16000,,0,train,[],[],,,5.404,241,SPEAKER_01653,5.404
vitosa,vitosa_train_7461.wav,16000,mày thử mày thử tao coi coi mày thử đâm thử đâm tao coi coi đụ mẹ đụ má,1,train,[],[],,,8.9208125,242,,8.9208125
vitosa,vitosa_train_2815.wav,16000,đói quá nhở địt mẹ mày chắc phải đi ăn uống thôi tối nay anh em muốn mấy giờ live để em Tú setup nào tối nay live có,1,train,[],[],,,7.933,243,,7.933
vitosa,vitosa_train_6671.wav,16000,không có cộng sản thì hoa kỳ biến việt nam cộng hòa thành cường quốc thế giới rồi đồ xâm hại,1,train,[],[],,,10.619875,244,,10.619875
vitosa,vitosa_train_2812.wav,16000,ạ xin nhá địt mẹ tụi mày thích thế nào,1,train,[],[],,,5.221,245,,5.221
retrieval,7kB_BvGGN6s_97.wav,16000,,0,train,[],[],,,8.316,246,SPEAKER_00406,8.316
fosd,fosd_25415.wav,16000,vui lòng mang cho tôi một chút nước súp nhé,0,train,[],[],,,3.264,247,SPEAKER_01985,3.264
vitosa,vitosa_train_5119.wav,16000,nhặt đút vào túi tham lam nhặt mà giơ lên của ai đây ngu dốt,1,train,[],[],,,10.887125,248,,10.887125
fosd,fosd_5728.wav,16000,người đấu bò trưởng ưa thích nhất của anh là ai,0,validation,[],[],,,3.168,249,SPEAKER_00085,3.168
fosd,fosd_9168.wav,16000,dường như một răng cửa của tôi bị đau,0,external_non_toxic,[],[],,,2.616,250,SPEAKER_01233,2.616
fosd,fosd_11863.wav,16000,tôi sẽ đến khách sạn vào ngày mười tám tháng,0,train,[],[],,,3.792,251,SPEAKER_01293,3.792
retrieval,jRU0twOCBeQ_100.wav,16000,,0,train,[],[],,,8.956,252,SPEAKER_01653,8.956
common_voice,cv_3975.wav,16000,cô hỏi thì nói bảo bận ôn thi cấp ba,0,validation,[],[],,,6.12,253,SPEAKER_00506,6.12
fosd,fosd_11320.wav,16000,hải mã có tinh thần tập thể rất cao khi một con gặp nguy hiểm những con còn lại sẽ hợp lực để giúp đỡ,0,external_non_toxic,[],[],,,5.796,254,SPEAKER_01527,5.796
fosd,fosd_21877.wav,16000,"Và khi quá trình này tiếp diễn , lạm phát tại Trung Quốc sẽ vẫn leo thang .",0,train,[],[],,,4.248,255,SPEAKER_00507,4.248
fosd,fosd_15724.wav,16000,"Trong các bài tập vận động nhẹ nhàng , đi bộ là thích hợp nhất cho người già .",0,external_non_toxic,[],[],,,5.016,256,SPEAKER_02408,5.016
vitosa,vitosa_train_4927.wav,16000,what the fuck mỳ rung ngồi kế bô nè,1,train,[],[],,,9.41825,257,,9.41825
fosd,fosd_3520.wav,16000,mà người mẹ nào lại không thương con không dễ mủi lòng,0,train,[],[],,,4.248,258,SPEAKER_00323,4.248
vitosa,vitosa_train_6793.wav,16000,cái con cặc gì mà sồn quá dậy xa quá dậy cái lồn mẹ nó,1,train,[],[],,,8.893,259,,8.893
vitosa,vitosa_train_179.wav,16000,bởi vì bọn nó bị ngu ơ mẹ nó,1,train,[],[],,,2.3129375,260,,2.3129375
retrieval,0qYT7he8-hk_101.wav,16000,,0,train,[],[],2057.186,2060.158,2.972,261,SPEAKER_00782,2.972
fosd,fosd_9703.wav,16000,cả hai đều bốc lửa tóc vàng và có -N,0,external_non_toxic,[],[],,,3.216,262,SPEAKER_00789,3.216
vitosa,vitosa_test_162.wav,16000,nói những chuyện cơ bản thôi còn lại là mỗi người phải về thực tập phần của mình chăm sóc tâm hồn của mình chăm sóc khu vực.,0,test,[],[],,,7.0,263,,7.0
fosd,fosd_247.wav,16000,đồng xu bị kẹt ở đây,0,external_non_toxic,[],[],,,1.848,264,SPEAKER_03231,1.848
fosd,fosd_4483.wav,16000,đi lên đường,0,external_non_toxic,[],[],,,1.152,265,SPEAKER_03887,1.152
